session_id,player_id,game_id,score,duration
59086,1204,4,284,266
59087,339,3,954,369
59088,4792,1,808,253
59089,7238,1,633,491
59090,6990,2,747,257
59091,6012,4,958,289
59092,8519,3,636,66
59093,1939,1,47,213
59094,2725,1,423,403
59095,4938,2,34,116
59096,474,3,829,41
59097,2880,1,411,237
59098,2939,3,683,
59099,9440,2,120,463
59100,6492,2,580,218
59101,9564,3,573,324
59102,8271,2,661,50
59103,4193,1,239,384
59104,8093,2,240,196
59105,6121,4,-29,234
59106,7015,2,326,455
59107,7597,1,438,242
59108,8693,3,737,64
59109,8336,2,683,81
59110,956,4,28,148
59111,4839,1,592,324
59112,5441,1,222,118
59113,6701,2,520,472
59114,6334,2,823,337
59115,7425,3,280,409
59116,7680,3,318,404
59117,1551,1,894,160
59118,5465,3,932,301
59119,4345,4,583,320
59120,1075,3,258,321
59121,2371,1,511,102
59122,9846,4,475,224
59123,5088,1,354,346
59124,4806,3,363,206
59125,9931,3,227,133
59126,4441,2,706,
59127,9333,4,992,36
59128,4510,4,883,480
59129,9402,4,820,100
59130,7177,3,585,453
59131,1662,1,720,403
59132,2379,2,265,480
59133,820,1,739,110
59134,9160,2,267,422
59135,4324,3,170,204
59136,4790,3,192,347
59137,7743,3,428,82
59138,9901,1,903,341
59139,6625,4,257,426
59140,7631,3,146,217
59141,4334,3,870,242
59142,2223,2,689,327
59143,8968,4,-59,467
59144,9569,2,544,155
59145,7580,1,748,361
59146,9267,4,737,135
59147,2982,3,239,475
59148,9738,4,912,
59149,5313,1,240,324
59150,8518,4,432,11
59151,5277,1,529,111
59152,5535,2,306,354
59153,8472,3,20,27
59154,7893,2,940,186
59155,7750,4,399,90
59156,4098,3,767,48
59157,6511,2,424,191
59158,6116,1,101,56
59159,4198,3,366,322
59160,734,4,975,257
59161,1364,1,203,166
59162,8284,4,925,308
59163,2,4,741,155
59164,4633,2,757,96
59165,9714,2,793,112
59166,2721,4,739,187
59167,9238,2,636,451
59168,4964,3,602,472
59169,9922,4,866,48
59170,8730,4,436,404
59171,7779,1,888,434
59172,4069,4,133,293
59173,4437,2,-1,50
59174,498,3,704,
59175,1194,3,147,472
59176,7003,2,71,160
59177,1207,3,675,93
59178,9799,3,352,306
59179,4500,3,772,168
59180,7536,3,969,229
59181,3411,3,538,334
59182,1464,4,736,133
59183,3100,2,341,420
59184,9564,4,348,230
59185,9865,4,169,335
59186,3258,3,12,227
59187,1394,1,640,105
59188,6900,3,123,107
59189,2975,1,657,138
59190,5798,3,755,277
59191,844,1,573,191
59192,2677,3,18,500
59193,8037,2,125,211
59194,6300,1,818,279
59195,8389,2,378,423
59196,8834,4,290,190
59197,9857,4,694,333
59198,6000,3,943,107
59199,5001,1,706,246
59200,763,4,234,63
59201,4323,2,481,449
59202,2097,3,119,356
59203,9097,2,85,251
59204,3396,3,258,314
59205,4540,2,227,131
59206,7470,4,214,393
59207,6756,2,122,165
59208,7403,3,819,358
59209,3488,4,-45,478
59210,4986,3,944,36
59211,8430,4,-40,272
59212,4619,3,835,418
59213,2730,1,223,297
59214,2476,3,-52,77
59215,4108,3,958,184
59216,69,3,597,108
59217,2060,1,728,491
59218,1085,2,522,211
59219,7212,4,502,265
59220,2640,3,743,118
59221,4089,4,941,111
59222,1410,3,77,
59223,2527,2,470,455
59224,2448,3,491,378
59225,751,1,98,326
59226,2746,2,978,190
59227,47,3,778,402
59228,6785,1,82,318
59229,7440,4,91,
59230,9971,4,748,350
59231,3728,1,593,457
59232,3910,4,45,367
59233,6161,3,255,372
59234,9596,4,980,163
59235,9305,2,242,60
59236,6777,3,403,37
59237,7753,2,971,181
59238,1936,1,692,247
59239,9689,4,745,299
59240,8565,1,345,348
59241,5193,1,-4,258
59242,9008,4,480,280
59243,9408,1,-88,363
59244,5975,3,454,423
59245,5773,4,811,220
59246,7675,4,64,395
59247,1104,4,254,213
59248,5077,1,159,
59249,6365,4,166,493
59250,9178,1,290,168
59251,6504,1,816,105
59252,2381,1,262,122
59253,3823,3,661,
59254,6434,3,850,351
59255,9374,1,425,386
59256,6761,2,97,273
59257,7237,1,817,202
59258,6313,3,882,
59259,7137,4,343,190
59260,9408,4,953,
59261,734,1,906,
59262,6939,3,934,57
59263,7005,2,8,386
59264,1168,4,660,111
59265,3722,1,337,33
59266,5922,3,379,54
59267,233,4,751,359
59268,3831,4,253,478
59269,5240,2,908,267
59270,5463,4,910,21
59271,1428,2,590,35
59272,7524,1,681,112
59273,4940,4,743,380
59274,2508,3,647,375
59275,8382,1,-32,10
59276,1821,1,434,226
59277,6494,4,704,472
59278,4500,1,42,493
59279,6563,2,898,431
59280,1237,2,764,81
59281,9446,3,798,188
59282,7122,4,30,222
59283,9316,2,597,355
59284,6902,1,564,377
59285,2315,3,370,488
59286,4384,3,602,414
59287,422,3,208,60
59288,5986,1,657,78
59289,3598,3,689,33
59290,6006,4,428,59
59291,4440,1,64,
59292,5273,1,750,190
59293,9054,1,565,455
59294,2585,3,24,450
59295,4127,3,17,339
59296,1210,4,414,92
59297,494,1,437,170
59298,9221,2,818,25
59299,7969,3,683,344
59300,9314,2,472,108
59301,4503,1,-24,120
59302,4365,1,75,369
59303,5707,1,1000,84
59304,1637,1,839,436
59305,6803,2,466,
59306,1784,1,327,28
59307,2955,3,965,446
59308,8165,2,779,
59309,9048,4,598,166
59310,6233,3,726,353
59311,4584,4,46,201
59312,5981,2,-12,366
59313,8932,4,38,132
59314,6240,1,808,462
59315,3024,4,683,495
59316,6935,2,561,204
59317,572,3,298,138
59318,579,3,235,338
59319,6769,4,-16,216
59320,4998,1,544,310
59321,415,1,964,339
59322,7795,4,469,256
59323,8621,2,278,239
59324,9735,1,147,144
59325,83,4,798,117
59326,1943,2,254,96
59327,2099,3,63,22
59328,8860,3,650,376
59329,7456,4,303,215
59330,4891,4,638,411
59331,3689,1,555,380
59332,1479,1,703,418
59333,9971,4,621,471
59334,6991,3,512,388
59335,4420,2,898,107
59336,6399,4,362,312
59337,6354,2,369,182
59338,7504,2,47,208
59339,3341,4,918,146
59340,5467,4,25,439
59341,6009,1,909,39
59342,8914,4,373,232
59343,2747,1,836,231
59344,665,2,529,121
59345,2798,4,-70,128
59346,7580,1,343,453
59347,6957,4,520,392
59348,1378,4,197,362
59349,5759,3,811,259
59350,4345,3,127,302
59351,6629,4,396,17
59352,7850,3,61,88
59353,3617,2,423,19
59354,9749,1,664,171
59355,2789,2,859,153
59356,8676,4,217,339
59357,1313,1,100,107
59358,1775,1,818,248
59359,659,1,248,224
59360,6831,4,403,466
59361,8080,4,741,80
59362,8609,4,94,330
59363,7346,4,184,415
59364,9344,4,667,259
59365,2447,4,277,341
59366,7014,4,-7,397
59367,8881,1,659,394
59368,5505,1,510,462
59369,6372,3,584,192
59370,9135,1,39,369
59371,5145,1,529,149
59372,6186,3,895,470
59373,3214,4,-93,336
59374,7253,2,190,340
59375,2131,3,770,57
59376,5645,2,227,278
59377,5291,1,740,
59378,3253,1,353,286
59379,3143,1,944,471
59380,1630,1,806,210
59381,4922,4,950,100
59382,5749,3,519,298
59383,3965,3,280,350
59384,3718,3,494,260
59385,2150,2,233,335
59386,7068,3,602,452
59387,1836,3,805,490
59388,3439,4,453,311
59389,404,3,27,144
59390,330,4,734,189
59391,2764,4,332,295
59392,1983,1,686,128
59393,7211,3,261,242
59394,2169,3,582,289
59395,4045,3,517,244
59396,2142,2,576,135
59397,9355,4,188,135
59398,7512,3,51,110
59399,7270,1,467,403
59400,7339,3,886,45
59401,9301,2,625,289
59402,62,1,204,101
59403,8598,3,477,353
59404,991,2,249,364
59405,6077,2,677,117
59406,4747,4,234,433
59407,6960,1,939,341
59408,5756,2,898,213
59409,1819,1,616,160
59410,5529,4,852,260
59411,5490,1,553,41
59412,400,4,689,239
59413,8597,1,796,31
59414,156,3,-100,332
59415,8424,3,834,250
59416,2112,3,799,376
59417,1700,4,379,365
59418,9905,3,663,218
59419,306,2,395,214
59420,3617,2,5,57
59421,8668,3,109,413
59422,7148,3,36,223
59423,4812,1,723,211
59424,9665,3,671,326
59425,6029,1,328,102
59426,6669,3,923,139
59427,9565,1,547,413
59428,9874,3,441,198
59429,7391,3,471,36
59430,8502,4,775,232
59431,5634,4,-23,229
59432,7703,2,479,263
59433,5229,2,319,127
59434,4020,3,0,167
59435,1246,1,699,196
59436,6956,2,685,25
59437,2827,4,788,24
59438,9567,1,-46,328
59439,8442,4,200,426
59440,1623,2,795,350
59441,8299,2,645,277
59442,8601,4,430,435
59443,10,4,158,497
59444,2134,3,154,83
59445,1286,4,847,474
59446,7035,1,493,455
59447,3172,2,525,480
59448,1459,3,374,41
59449,3519,3,39,410
59450,1299,1,876,274
59451,4011,2,385,266
59452,3393,4,524,25
59453,6323,4,90,180
59454,8709,3,867,177
59455,1683,1,423,89
59456,1978,1,801,90
59457,1248,1,517,460
59458,9251,2,32,267
59459,6700,1,990,80
59460,8927,1,344,394
59461,3734,4,461,153
59462,8385,2,55,313
59463,4300,3,907,
59464,4738,3,340,118
59465,3994,2,889,399
59466,56,1,-18,59
59467,1768,2,893,462
59468,256,2,674,228
59469,6599,4,34,202
59470,6037,1,504,251
59471,1829,4,56,456
59472,8344,1,634,419
59473,8220,1,887,292
59474,5271,4,925,374
59475,1726,1,332,
59476,1514,4,484,107
59477,4740,3,752,53
59478,9592,4,646,449
59479,5349,2,242,249
59480,9883,3,815,174
59481,4950,1,-32,153
59482,9056,4,276,106
59483,5716,1,823,138
59484,8958,1,552,197
59485,5938,3,642,275
59486,9339,2,458,195
59487,8260,3,391,423
59488,4723,1,217,27
59489,6721,3,221,464
59490,8926,2,400,479
59491,6435,3,588,235
59492,1349,3,178,235
59493,6903,2,273,254
59494,2171,3,194,177
59495,190,2,805,250
59496,9762,2,45,316
59497,9126,1,646,52
59498,6137,4,677,489
59499,7350,3,246,86
59500,8996,1,819,464
59501,4492,2,125,378
59502,1554,2,716,384
59503,2076,4,95,231
59504,5979,4,908,210
59505,7786,1,100,24
59506,1726,1,153,432
59507,3334,4,439,476
59508,9148,2,340,477
59509,8515,1,403,39
59510,6512,4,619,272
59511,9014,2,758,110
59512,4297,3,190,480
59513,834,4,762,262
59514,794,4,572,341
59515,3888,4,660,440
59516,7937,3,587,22
59517,9383,2,881,470
59518,5810,4,763,47
59519,4717,2,743,379
59520,4890,4,725,335
59521,4319,1,11,217
59522,8889,1,660,404
59523,7054,1,281,120
59524,36,2,851,150
59525,570,1,955,461
59526,6564,2,338,
59527,4233,2,556,390
59528,9346,4,169,
59529,5929,1,421,265
59530,8917,4,206,467
59531,2758,4,385,
59532,3630,3,370,
59533,1583,2,11,99
59534,9306,3,473,262
59535,4920,4,108,313
59536,4608,4,655,53
59537,7574,4,323,362
59538,583,2,737,22
59539,6807,1,625,475
59540,9686,1,166,75
59541,5940,3,326,312
59542,4755,2,481,26
59543,5484,4,153,208
59544,2215,4,-100,187
59545,2735,1,493,323
59546,5776,1,61,452
59547,6510,4,867,389
59548,1542,4,576,290
59549,5234,2,474,399
59550,4184,1,539,83
59551,6848,2,-25,86
59552,4616,1,961,454
59553,600,3,-77,232
59554,8002,1,-68,147
59555,604,1,88,
59556,2602,4,661,311
59557,1321,1,204,280
59558,2471,4,779,188
59559,977,3,664,478
59560,5614,4,915,442
59561,9772,4,491,449
59562,4335,4,412,289
59563,2203,3,259,429
59564,7785,1,592,57
59565,2649,3,332,91
59566,4796,1,475,425
59567,7397,3,933,186
59568,620,1,242,52
59569,694,1,560,60
59570,3396,1,605,207
59571,1700,3,49,122
59572,1342,4,723,268
59573,4159,3,469,78
59574,5523,3,609,472
59575,1614,3,895,19
59576,9749,2,124,
59577,2743,2,-84,464
59578,9439,4,654,197
59579,2993,1,966,160
59580,1719,3,556,204
59581,5100,3,199,393
59582,7778,4,212,315
59583,4491,1,872,484
59584,9229,4,909,255
59585,4828,3,794,84
59586,3829,3,144,379
59587,2615,2,488,
59588,7308,4,720,94
59589,606,1,838,273
59590,7097,1,770,228
59591,8531,2,215,222
59592,9166,4,819,279
59593,370,1,710,
59594,1428,2,-56,371
59595,7070,1,82,153
59596,4511,4,56,221
59597,543,1,513,112
59598,800,1,728,48
59599,4899,4,326,169
59600,6495,1,312,312
59601,6714,4,797,310
59602,8420,3,540,280
59603,3240,4,747,157
59604,3610,2,143,246
59605,6609,1,-64,62
59606,4301,2,605,37
59607,2987,1,980,117
59608,6417,4,44,80
59609,7267,2,895,225
59610,8762,3,468,302
59611,8288,4,878,93
59612,6717,2,428,179
59613,1566,4,713,194
59614,7477,1,351,337
59615,6523,3,900,166
59616,1069,1,536,82
59617,7506,3,877,82
59618,6688,4,131,268
59619,1131,3,540,485
59620,7531,2,584,358
59621,750,1,501,486
59622,2688,4,4,
59623,7293,4,733,231
59624,8873,1,892,18
59625,973,4,964,151
59626,4703,1,660,28
59627,798,4,914,483
59628,8370,1,151,306
59629,909,3,-8,191
59630,7102,4,715,215
59631,6300,3,439,169
59632,637,4,996,385
59633,2000,2,430,44
59634,5811,1,158,466
59635,3530,1,384,470
59636,28,2,180,70
59637,1942,1,211,363
59638,1876,2,893,170
59639,6548,1,702,160
59640,4863,2,756,367
59641,7325,3,703,268
59642,8561,3,238,240
59643,9712,3,614,360
59644,2797,3,919,271
59645,1086,1,910,438
59646,7667,4,433,187
59647,1974,1,-36,48
59648,4558,2,-46,477
59649,4213,4,397,291
59650,7995,3,979,376
59651,4053,3,957,472
59652,3337,3,732,421
59653,9746,3,880,317
59654,8129,4,480,352
59655,1673,4,703,53
59656,6114,1,609,330
59657,9439,2,333,441
59658,2803,1,610,215
59659,363,2,712,322
59660,7361,3,205,455
59661,5331,1,881,102
59662,8930,3,858,387
59663,4077,3,307,462
59664,9607,1,-67,22
59665,174,3,171,420
59666,958,1,744,424
59667,6880,3,439,28
59668,219,4,660,312
59669,1241,1,473,56
59670,5851,4,29,61
59671,5072,4,553,473
59672,8107,4,196,237
59673,3049,4,151,293
59674,562,3,292,451
59675,9878,4,162,221
59676,4970,3,918,225
59677,5064,2,51,399
59678,8566,3,-63,158
59679,1203,4,512,22
59680,5457,4,329,10
59681,6479,4,258,19
59682,7301,4,152,187
59683,6483,1,770,
59684,8044,1,443,449
59685,6873,2,996,180
59686,9107,4,407,221
59687,5497,2,230,455
59688,2492,3,176,447
59689,2768,1,863,
59690,4793,4,52,20
59691,5377,1,223,485
59692,8654,2,149,134
59693,3077,4,80,172
59694,2065,1,751,138
59695,2202,1,633,
59696,4696,4,578,252
59697,7523,4,748,423
59698,9391,3,252,339
59699,9037,3,598,322
59700,8202,3,882,
59701,4672,3,349,73
59702,4444,1,754,138
59703,1091,4,803,278
59704,5645,4,463,396
59705,3846,2,949,232
59706,6238,3,119,357
59707,4092,3,772,176
59708,289,4,588,157
59709,6741,1,20,326
59710,6750,4,686,227
59711,5303,1,865,424
59712,2874,3,119,226
59713,1695,3,689,370
59714,8961,4,682,418
59715,3735,3,555,96
59716,4707,1,83,215
59717,5085,2,377,226
59718,6873,4,618,73
59719,3368,4,719,192
59720,443,2,690,375
59721,3303,3,704,421
59722,5585,4,916,187
59723,4830,4,934,
59724,4348,4,880,297
59725,9015,1,8,315
59726,256,4,211,
59727,5218,2,8,277
59728,6047,2,62,36
59729,6888,1,762,370
59730,612,1,506,364
59731,5059,3,530,208
59732,2241,2,966,335
59733,1252,4,43,364
59734,377,3,288,227
59735,6303,4,431,494
59736,2208,3,581,369
59737,5955,4,76,136
59738,6488,1,908,208
59739,5206,4,854,37
59740,3320,2,733,497
59741,5119,2,599,204
59742,5483,3,478,190
59743,8481,4,13,
59744,7531,3,581,10
59745,6136,4,232,316
59746,2283,3,134,376
59747,735,4,784,185
59748,3536,1,859,61
59749,1101,2,-35,205
59750,7759,3,-94,188
59751,4276,4,-42,53
59752,862,2,80,323
59753,1543,2,250,240
59754,846,1,856,102
59755,9347,3,734,349
59756,5268,4,137,433
59757,6466,3,804,301
59758,7038,1,331,459
59759,9864,3,694,291
59760,6796,1,335,158
59761,5236,1,-74,78
59762,530,2,284,453
59763,4597,3,370,299
59764,5673,2,765,
59765,6513,4,484,158
59766,2405,2,522,211
59767,7515,4,651,201
59768,4160,2,149,348
59769,325,3,336,31
59770,3132,3,929,139
59771,1036,3,224,78
59772,9917,4,664,293
59773,6402,4,539,216
59774,3563,3,787,304
59775,2353,3,895,374
59776,5066,4,493,56
59777,4779,4,428,297
59778,139,3,753,127
59779,8354,1,9,489
59780,5292,1,719,38
59781,9521,3,973,156
59782,678,4,72,217
59783,5385,3,126,378
59784,5278,2,528,378
59785,737,1,143,316
59786,6256,2,416,130
59787,9789,1,28,417
59788,9738,2,416,292
59789,954,2,689,158
59790,1228,4,341,253
59791,8285,1,84,383
59792,6565,1,524,
59793,1234,1,98,135
59794,1546,3,103,78
59795,3521,4,426,395
59796,6353,4,839,292
59797,4508,4,136,198
59798,6977,2,27,145
59799,2928,2,581,250
59800,2147,3,814,34
59801,9017,1,529,130
59802,4671,3,686,147
59803,2021,4,375,484
59804,8018,2,244,475
59805,2191,2,27,435
59806,4325,4,248,462
59807,605,4,973,309
59808,2035,2,198,51
59809,4621,3,733,358
59810,6406,3,302,49
59811,2613,3,311,361
59812,591,1,926,311
59813,1622,3,292,297
59814,2531,1,785,367
59815,5832,2,3,488
59816,815,2,995,422
59817,7849,3,533,305
59818,9490,1,702,141
59819,7912,3,775,307
59820,733,4,748,274
59821,5185,1,421,301
59822,5199,3,156,458
59823,234,3,872,105
59824,4448,1,5,65
59825,2966,4,15,353
59826,9722,2,911,292
59827,8628,1,626,239
59828,3249,4,538,195
59829,5556,3,33,259
59830,3337,4,115,54
59831,8691,4,947,
59832,2582,3,854,66
59833,1892,3,145,
59834,618,3,189,54
59835,9656,2,632,359
59836,2288,2,366,288
59837,7296,3,444,466
59838,4950,4,743,167
59839,2615,3,21,189
59840,777,3,337,74
59841,3365,2,824,436
59842,6621,4,867,
59843,8334,4,652,190
59844,1480,3,-99,396
59845,7781,2,653,57
59846,3134,3,364,
59847,3615,4,930,229
59848,8201,4,566,60
59849,4806,1,466,401
59850,4073,2,908,243
59851,7741,2,597,65
59852,8266,1,123,468
59853,9525,3,838,204
59854,9376,3,510,397
59855,8507,2,17,85
59856,3412,1,479,93
59857,2999,2,314,345
59858,1904,3,414,286
59859,6967,1,4,168
59860,6230,1,216,439
59861,5921,1,310,224
59862,9018,3,-76,214
59863,9533,1,969,32
59864,7674,2,513,86
59865,147,4,360,73
59866,6938,2,462,330
59867,8751,2,236,284
59868,1423,3,752,121
59869,7746,4,362,135
59870,5416,2,844,455
59871,6882,2,957,432
59872,8903,3,965,136
59873,1284,4,62,463
59874,713,2,451,271
59875,8659,1,184,373
59876,2661,3,246,310
59877,2955,3,109,134
59878,4451,2,33,401
59879,7671,2,-72,463
59880,873,4,212,413
59881,227,2,168,332
59882,9958,3,315,86
59883,5068,2,68,268
59884,2716,4,611,243
59885,9009,1,656,26
59886,6478,4,641,340
59887,3001,2,792,37
59888,828,3,365,321
59889,1257,1,385,224
59890,8650,1,814,448
59891,6895,4,531,93
59892,5399,3,748,422
59893,200,1,582,334
59894,4702,1,80,241
59895,5799,3,304,449
59896,2576,3,-67,138
59897,4311,2,158,53
59898,7023,3,398,137
59899,7163,4,436,357
59900,6964,1,534,229
59901,2433,3,695,473
59902,2657,2,695,289
59903,6833,3,358,36
59904,5348,3,25,144
59905,1857,4,289,290
59906,908,2,529,311
59907,9066,1,113,208
59908,1687,2,101,206
59909,3275,2,314,401
59910,1151,2,-92,263
59911,8436,1,761,124
59912,5547,3,728,478
59913,4357,4,-61,424
59914,6786,2,895,173
59915,8331,1,555,164
59916,2659,4,518,366
59917,5473,2,322,210
59918,7407,1,580,99
59919,157,2,851,458
59920,753,3,413,243
59921,3617,1,981,53
59922,5879,1,399,234
59923,6450,1,416,473
59924,276,4,859,60
59925,4023,3,520,103
59926,4393,2,379,307
59927,2591,3,763,26
59928,9912,4,933,
59929,4169,3,760,195
59930,2196,2,996,127
59931,386,4,987,39
59932,7999,2,519,22
59933,4048,4,-85,254
59934,5940,2,874,368
59935,5309,4,18,52
59936,6190,4,714,117
59937,2686,4,128,196
59938,2409,4,556,264
59939,3978,3,231,320
59940,1125,4,867,162
59941,8014,4,980,86
59942,3954,2,221,195
59943,3516,1,405,470
59944,2865,2,974,373
59945,2883,4,317,184
59946,7721,1,153,381
59947,4915,4,223,142
59948,3545,1,801,447
59949,6205,3,571,249
59950,3363,1,461,266
59951,4838,4,203,297
59952,8889,3,565,311
59953,8836,4,232,354
59954,1023,3,324,107
59955,5424,2,403,50
59956,9250,2,307,166
59957,9323,3,846,
59958,5210,1,723,
59959,8279,4,284,221
59960,6428,3,894,403
59961,3684,4,-82,51
59962,158,4,275,22
59963,5204,4,867,221
59964,3726,1,542,495
59965,144,3,335,60
59966,5450,2,32,
59967,7898,4,89,207
59968,8336,4,830,426
59969,5240,2,456,273
59970,9132,3,-80,325
59971,1726,2,57,240
59972,6609,4,923,400
59973,7606,4,340,103
59974,6474,3,365,31
59975,7055,4,105,444
59976,5192,3,151,155
59977,4037,4,740,103
59978,1512,1,882,39
59979,9384,1,894,416
59980,4360,1,868,379
59981,9716,3,505,448
59982,4243,2,441,442
59983,6846,2,220,435
59984,2431,3,325,64
59985,5927,1,573,444
59986,3634,3,418,198
59987,1019,1,-41,479
59988,5885,4,202,455
59989,6193,3,910,468
59990,3681,4,854,408
59991,5906,2,726,46
59992,9105,2,814,43
59993,6808,4,224,464
59994,2778,4,207,490
59995,1727,2,697,374
59996,9600,3,-24,269
59997,3887,3,374,42
59998,3707,1,380,260
59999,74,1,527,56
60000,8196,2,706,406
60001,9819,4,-25,11
60002,1837,1,837,10
60003,9465,2,110,216
60004,9123,4,36,170
60005,5073,2,381,399
60006,2093,2,897,367
60007,7898,1,141,56
60008,4174,1,431,156
60009,1720,2,488,454
60010,7580,3,196,202
60011,8266,4,376,259
60012,5212,1,618,386
60013,3203,4,261,343
60014,7531,1,935,59
60015,1656,3,666,344
60016,4677,3,455,288
60017,143,1,350,153
60018,3038,2,321,106
60019,9925,4,690,352
60020,8447,3,710,196
60021,7408,1,326,139
60022,8463,2,940,388
60023,9303,3,138,206
60024,6022,1,655,233
60025,9915,4,917,82
60026,5046,3,738,472
60027,510,1,383,109
60028,3785,3,367,468
60029,6706,2,734,458
60030,8524,1,55,270
60031,690,2,785,450
60032,3584,1,291,443
60033,7316,4,204,328
60034,7757,1,236,51
60035,4509,4,597,294
60036,8041,4,966,
60037,4016,4,632,400
60038,5360,1,707,314
60039,8633,4,-36,48
60040,6549,3,69,88
60041,5420,3,910,356
60042,6319,1,179,74
60043,814,2,115,16
60044,4202,2,539,177
60045,680,3,-18,149
60046,2061,4,741,183
60047,5767,4,136,410
60048,3697,2,84,127
60049,6999,2,684,230
60050,4743,2,860,310
60051,3440,4,715,478
60052,1200,4,499,197
60053,10000,4,682,458
60054,1146,2,427,33
60055,7929,1,112,495
60056,7877,4,341,38
60057,4753,1,66,229
60058,752,4,67,147
60059,7745,1,770,302
60060,9016,4,172,463
60061,3799,4,181,136
60062,9530,4,423,471
60063,2782,3,885,472
60064,7448,2,615,248
60065,2898,2,-76,402
60066,422,4,263,485
60067,6780,1,424,175
60068,854,2,121,155
60069,1257,4,-9,52
60070,2543,3,990,28
60071,219,4,374,129
60072,1274,3,599,55
60073,9879,2,131,197
60074,5170,4,561,303
60075,4322,4,773,306
60076,6426,4,194,286
60077,415,1,359,46
60078,5648,3,451,
60079,1351,3,839,93
60080,3532,4,706,305
60081,7853,2,493,233
60082,7365,4,126,246
60083,9591,2,-31,74
60084,9255,3,481,301
60085,5538,2,593,71
60086,6803,1,677,159
60087,3790,3,308,390
60088,9229,3,76,152
60089,1111,3,246,149
60090,1475,2,-37,31
60091,9951,1,867,360
60092,7364,4,826,133
60093,2740,3,455,16
60094,8210,4,97,182
60095,6208,2,988,
60096,1289,4,109,26
60097,7655,3,953,345
60098,3736,4,946,107
60099,6418,2,131,299
60100,5186,2,941,328
60101,6366,4,358,112
60102,2437,1,781,479
60103,3776,4,690,122
60104,6845,3,550,338
60105,4807,4,250,296
60106,9008,2,886,307
60107,9462,3,175,371
60108,1269,1,754,99
60109,6429,1,644,417
60110,1379,2,712,491
60111,11,1,469,330
60112,9808,3,99,109
60113,611,3,340,245
60114,2006,3,825,418
60115,7835,3,771,245
60116,4659,4,265,171
60117,9696,1,598,31
60118,1603,3,805,435
60119,7904,1,552,45
60120,6608,3,196,289
60121,5748,2,273,458
60122,2314,1,295,350
60123,1666,3,66,125
60124,1086,3,598,
60125,8582,2,218,390
60126,8072,3,45,394
60127,1568,2,544,113
60128,2380,2,408,118
60129,911,1,364,411
60130,1641,1,447,100
60131,5404,4,335,253
60132,9970,3,288,
60133,2389,2,70,236
60134,8171,1,948,351
60135,6519,3,855,374
60136,1090,3,113,207
60137,5098,1,757,126
60138,9688,3,82,322
60139,8356,1,777,268
60140,2808,3,264,327
60141,1592,4,446,226
60142,6766,2,707,342
60143,2887,3,49,189
60144,6740,1,531,431
60145,9823,2,62,283
60146,7280,2,102,344
60147,1238,3,695,358
60148,3076,4,949,495
60149,4317,2,465,368
60150,8969,4,770,116
60151,4703,1,899,407
60152,7094,4,731,195
60153,9452,2,766,109
60154,4543,4,12,152
60155,114,4,735,
60156,7786,2,494,482
60157,9604,3,475,384
60158,4876,2,700,461
60159,4812,4,439,
60160,4419,1,144,341
60161,2566,2,297,212
60162,9076,4,510,306
60163,6985,3,-94,199
60164,6345,4,858,425
60165,8241,1,942,52
60166,5756,2,610,26
60167,4847,2,257,437
60168,3674,3,424,477
60169,4920,3,979,346
60170,3253,3,859,258
60171,6444,2,177,461
60172,4831,4,830,83
60173,5008,2,-74,241
60174,2887,4,597,24
60175,5926,4,532,
60176,9454,4,840,397
60177,7575,3,29,227
60178,693,1,752,417
60179,6191,3,269,14
60180,2808,1,8,484
60181,5843,4,264,119
60182,8715,3,817,123
60183,805,1,670,307
60184,3413,3,60,260
60185,7443,3,147,148
60186,467,4,171,467
60187,3571,1,444,321
60188,9378,3,710,444
60189,7967,4,856,265
60190,6882,1,180,404
60191,5195,1,141,352
60192,1736,4,349,94
60193,8129,2,105,380
60194,6942,4,197,126
60195,9324,2,50,220
60196,7960,4,693,22
60197,4161,2,205,269
60198,9154,4,643,
60199,5730,3,-40,474
60200,8127,2,730,266
60201,3934,4,526,496
60202,332,3,631,380
60203,357,3,615,310
60204,544,4,556,452
60205,7974,4,866,109
60206,9831,2,968,497
60207,4714,2,-28,
60208,2373,4,469,242
60209,5145,4,-42,357
60210,7353,1,558,159
60211,4299,4,960,282
60212,8990,4,853,405
60213,1062,3,718,414
60214,362,2,625,220
60215,7689,4,982,356
60216,8520,3,300,203
60217,9258,1,141,217
60218,5064,4,-14,383
60219,3569,3,148,164
60220,5474,2,579,467
60221,4801,3,-70,48
60222,5166,1,113,313
60223,3108,4,692,20
60224,1994,2,947,332
60225,8917,2,469,238
60226,5728,1,848,219
60227,3689,4,190,18
60228,3165,1,417,50
60229,149,2,943,435
60230,9338,4,735,55
60231,9636,3,42,12
60232,1144,3,302,496
60233,5291,2,963,45
60234,4953,3,643,294
60235,4405,3,304,92
60236,6256,4,913,166
60237,8353,2,731,362
60238,6160,2,837,114
60239,7513,1,366,461
60240,5546,4,826,350
60241,6635,2,43,494
60242,3803,4,443,437
60243,6870,4,102,60
60244,8395,2,460,460
60245,6930,4,881,253
60246,8810,3,675,353
60247,2951,4,82,187
60248,8790,4,768,286
60249,3667,2,112,56
60250,1279,3,168,297
60251,4293,3,380,307
60252,45,3,545,
60253,7468,4,727,77
60254,9750,1,484,356
60255,5844,2,472,362
60256,2023,2,417,407
60257,3270,3,59,31
60258,3670,1,798,10
60259,492,2,861,290
