chat_id,session_id,player_id,game_id,message,sent_at
19883,83808,3656,3,clutch,05/07/2025 03:22:55 AM
19884,27429,6301,3,that was close,2025-05-26 01:48:24
19885,27016,7428,4,bruh,1766579268
19886,43303,3183,2,where are you,10/30/2025 08:37:55 PM
19887,89663,6930,1,omw,2026/04/10 21:16
19888,30915,549,3,need backup,2026/03/21 02:10
19889,97609,1775,1,that was close,2025-07-23 14:37:40
19890,74138,2117,5,gg,2025/10/09 01:40
19891,1904,3690,5,clutch,2025/10/14 19:14
19892,8922,6843,5,lag spike,01/17/2026 03:10:49 PM
19893,46923,3070,4,bruh,02/14/2026 08:33:12 AM
19894,70608,9136,5,need backup,2026-01-08T03:00:47Z
19895,16161,3859,1,need backup,2026-02-19 17:35:59
19896,7596,2936,5,nice play,2025/09/22 22:23
19897,72412,9923,2,need backup,03/11/2026 10:16:38 PM
19898,8277,926,4,gg,1752130073
19899,72367,8149,4,gg,2026/02/16 06:50
19900,87475,7219,1,good round,
19901,17963,1804,1,omw,2025-07-28 07:40:34
19902,26739,4918,4,where are you,04/25/2026 12:06:28 PM
19903,22751,9804,3,nice play,2025/11/20 14:29
19904,43547,2965,4,nice play,1760818320
19905,98027,4469,4,omw,2025/10/03 10:41
19906,85008,3551,5,need backup,2025-08-28T22:17:41Z
19907,5690,1227,5,,02/27/2026 08:50:19 AM
19908,53648,1547,1,need backup,2026/04/01 07:33
19909,71709,5103,2,lag spike,2025-08-12T00:58:00Z
19910,58580,7125,2,that was close,11/07/2025 07:43:45 PM
19911,66921,6623,4,bruh,1773385999
19912,46723,1960,4,where are you,1749770234
19913,88967,5863,1,nice play,1766164647
19914,78987,4816,3,clutch,2026/03/15 19:02
19915,34899,5671,5,omw,2025-07-16 06:46:14
19916,10496,1352,5,gg,05/19/2025 06:01:00 AM
19917,549,8480,5,that was close,2026-03-30 12:04:40
19918,20953,8285,5,need backup,2026-03-04 21:36:40
19919,58767,1690,4,that was close,2025-11-01 16:59:59
19920,16228,6426,2,good round,2025-05-09 07:30:46
19921,12153,1641,5,good round,2025/05/20 16:04
19922,52196,9856,3,good round,1758790979
19923,8636,5356,3,clutch,2025-08-09 08:40:28
19924,15172,2832,2,good round,12/09/2025 06:48:12 PM
19925,5516,6265,5,that was close,2025/11/04 03:08
19926,47655,9929,5,lag spike,2025/08/15 11:33
19927,2589,7841,4,lag spike,1775518594
19928,91839,4938,3,omw,1768715897
19929,18114,2354,4,gg,2025/12/09 07:46
19930,28199,2235,3,gg,2025/12/08 00:19
19931,42052,3449,4,that was close,2026-02-24 16:36:45
19932,67830,297,5,where are you,1763700433
19933,74673,2182,3,where are you,2025/10/02 21:31
19934,8357,8883,2,bruh,
19935,10529,3117,4,gg,1750322935
19936,24546,8816,4,that was close,2026-03-03 00:17:23
19937,36936,5295,2,gg,02/18/2026 11:50:30 PM
19938,63351,4402,3,need backup,2025-06-07 16:21:20
19939,79143,9218,1,nice play,2025/09/07 02:07
19940,70343,3577,5,lag spike,03/12/2026 07:15:38 AM
19941,73991,2455,2,need backup,2026-01-16T19:42:09Z
19942,95550,6185,3,need backup,2025-07-08T20:58:38Z
19943,44806,5408,1,lag spike,2025/12/06 20:27
19944,17279,6003,4,bruh,1767787172
19945,33996,6766,2,nice play,1764091867
19946,92308,2834,2,need backup,2025-06-11 16:22:18
19947,17923,3843,2,bruh,2025/08/31 13:44
19948,85720,6879,2,gg,2025-12-22 17:49:47
19949,71021,4900,5,that was close,2025-09-04T05:07:37Z
19950,95032,1343,1,nice play,1750702653
19951,17056,616,5,need backup,1767858497
19952,26024,1692,1,clutch,1777821651
19953,70749,5487,3,that was close,07/15/2025 02:10:48 PM
19954,95665,4876,4,omw,1760279490
19955,44096,1867,5,nice play,2025/10/28 10:52
19956,14207,5705,2,need backup,2026-04-20 09:11:58
19957,66164,3824,4,gg,2025/08/06 21:24
19958,63670,9577,3,gg,2025-11-07T03:05:18Z
19959,46832,9513,5,good round,2026/01/11 14:38
19960,86299,4779,2,good round,1747881903
19961,82292,1387,2,gg,2026-03-28 23:00:32
19962,92011,7884,4,,2026-02-11 22:37:14
19963,46114,793,1,lag spike,2025/06/19 02:28
19964,93063,3892,4,clutch,2025-08-04T11:59:43Z
19965,1266,7917,4,where are you,1767833232
19966,18141,1006,1,where are you,1755834760
19967,69699,3043,2,lag spike,2026/03/21 03:19
19968,71596,6890,4,gg,2026-04-01 08:03:05
19969,53267,9253,1,nice play,2025-08-21T06:36:00Z
19970,60178,4567,4,omw,07/26/2025 09:40:06 AM
19971,9930,5375,5,need backup,2025-08-18 21:30:07
19972,32102,5971,4,that was close,2025-09-01T19:32:45Z
19973,84279,9536,3,good round,1761531889
19974,98425,8850,3,nice play,2025-07-28 18:22:08
19975,68870,3498,4,good round,2025-06-04T10:36:40Z
19976,46731,2538,5,good round,2025-05-18 19:30:08
19977,12892,6047,1,lag spike,1767874220
19978,6932,7393,5,bruh,2025/11/03 17:35
19979,36221,3769,2,that was close,07/27/2025 03:06:55 AM
19980,17909,2054,1,lag spike,1777766702
19981,69233,4973,4,bruh,1771603855
19982,65949,9402,5,good round,2026/01/18 13:08
19983,6252,550,1,lag spike,1753401207
19984,84777,4832,3,clutch,04/03/2026 10:08:37 AM
19985,81760,8802,3,nice play,12/20/2025 10:30:31 AM
19986,29470,6489,4,lag spike,1764690814
19987,6912,4429,1,nice play,
19988,87278,1586,5,that was close,1764663174
19989,40763,2293,3,need backup,12/27/2025 05:15:57 AM
19990,18697,7474,3,need backup,2025/11/18 20:25
19991,66801,4596,5,good round,1746635583
19992,84872,9951,1,gg,05/31/2025 02:49:04 AM
19993,68104,2702,5,lag spike,2025-05-16T06:11:23Z
19994,82098,9740,3,omw,2025/10/30 08:01
19995,31976,4316,2,good round,2025/06/14 19:34
19996,27941,2740,2,omw,2025-07-15T13:17:16Z
19997,56062,1142,2,that was close,1751249634
19998,69207,9153,5,that was close,1777299171
19999,97268,3212,2,nice play,2025/06/06 08:00
20000,52589,3390,4,good round,2025/07/06 19:18
20001,98395,7940,5,bruh,2025-10-05 02:06:27
20002,48061,2334,2,where are you,08/26/2025 02:49:15 AM
20003,96025,2505,2,nice play,11/15/2025 10:33:30 PM
20004,98185,3706,5,lag spike,2025-07-11 07:52:26
20005,61394,1932,1,nice play,1762970489
20006,70335,176,1,nice play,2025-10-24T23:42:55Z
20007,90234,780,1,that was close,2026/03/11 02:08
20008,47302,6828,4,bruh,2025/09/29 20:55
20009,15721,5588,4,that was close,
20010,30660,7055,3,bruh,06/07/2025 01:10:54 PM
20011,53883,6616,1,omw,1770717842
20012,53851,9437,5,good round,2025/10/02 03:25
20013,19404,2984,3,where are you,2025/05/27 19:06
20014,30680,1895,2,lag spike,2026/02/14 09:29
20015,91428,8303,3,nice play,2025/10/09 09:11
20016,39468,8952,1,that was close,01/09/2026 04:17:21 AM
20017,47620,6981,1,lag spike,2026/04/18 10:49
20018,44271,312,1,clutch,2025-09-06T19:00:19Z
20019,9364,7012,5,bruh,1746893125
20020,80347,2500,5,good round,12/26/2025 09:56:49 AM
20021,93590,9102,3,clutch,1771593251
20022,63718,3468,4,where are you,2025-07-22 22:04:19
20023,78951,1243,1,that was close,2025/12/28 10:06
20024,63276,1152,3,need backup,2026/05/05 06:30
20025,95576,3862,4,where are you,03/15/2026 01:54:06 AM
20026,56030,169,2,lag spike,2026-03-25 18:28:20
20027,96847,2448,1,lag spike,2025/06/01 18:48
20028,96406,1868,2,bruh,2025-08-24 16:18:51
20029,40188,4512,3,clutch,2025-08-01T12:55:22Z
20030,96,4750,5,where are you,2025-10-24 11:11:36
20031,41376,7256,2,omw,1763634837
20032,27263,9592,5,need backup,2025-11-23T07:04:25Z
20033,96813,656,2,clutch,2025-08-26 06:50:05
20034,35563,98,1,nice play,2025-05-20T18:56:06Z
20035,2677,3110,4,good round,2026-01-03 23:21:11
20036,88044,9510,5,bruh,2025/10/05 06:30
20037,75562,9358,3,nice play,2025-10-05 20:14:45
20038,22674,7627,3,that was close,2025-11-23T04:13:26Z
20039,10476,2825,2,nice play,2026-02-21 07:03:41
20040,7263,5830,5,lag spike,1757187487
20041,1451,8454,4,nice play,2025/08/02 05:50
20042,96575,764,5,clutch,2025-09-29 05:25:03
20043,6965,2360,2,nice play,2025-05-26T22:33:28Z
20044,77830,3446,1,lag spike,2025/09/30 16:35
20045,88818,6546,3,nice play,2025/05/12 10:54
20046,67459,2205,4,lag spike,2026/01/05 12:29
20047,36213,8255,5,lag spike,10/22/2025 07:33:45 AM
20048,62006,5736,4,bruh,2025-07-21T16:17:43Z
20049,46664,6571,5,omw,02/21/2026 12:51:47 PM
20050,68488,3018,5,good round,2025/08/04 18:02
20051,83297,6173,1,gg,2026-03-08T22:39:19Z
20052,58636,7650,4,bruh,2026-03-06 14:59:14
20053,10172,8044,1,clutch,2026/04/11 13:02
20054,21046,7936,2,gg,2025/08/18 07:44
20055,62940,4887,5,gg,2025-09-01 22:20:08
20056,74561,6776,4,where are you,05/07/2025 01:46:30 PM
20057,77955,3951,5,good round,2025-11-24 22:37:12
20058,52407,6870,3,gg,2025-06-18 06:39:50
20059,16576,1678,1,clutch,2025-10-18T20:19:33Z
20060,30293,1792,4,lag spike,08/30/2025 12:40:10 AM
20061,49616,8216,3,that was close,2025-06-19T21:03:45Z
20062,34088,8849,4,that was close,2026/04/01 16:14
20063,99317,4832,3,omw,2025-07-29 22:54:24
20064,75935,7,3,gg,
20065,28176,600,2,need backup,1777521839
20066,34891,1608,1,need backup,2025/11/17 20:00
20067,46206,5264,1,nice play,2026/04/24 21:53
20068,40922,1049,4,lag spike,1769116553
20069,89105,7067,3,that was close,2025/07/28 19:35
20070,48892,3307,2,nice play,2025/09/20 09:20
20071,52386,1946,3,gg,10/28/2025 09:39:08 AM
20072,21305,5414,1,that was close,2026-02-15 20:09:25
20073,76026,8464,5,good round,10/13/2025 01:17:04 AM
20074,37755,1653,4,gg,2026/02/28 17:18
20075,72570,9658,2,where are you,
20076,31688,3177,3,lag spike,2025-11-22 23:34:48
20077,97406,1643,1,clutch,2025-12-08 04:30:58
20078,58469,406,1,clutch,2026/02/27 10:40
20079,81657,3863,2,bruh,2026-02-17T18:36:59Z
20080,45386,513,4,good round,1761962962
20081,59996,5107,2,where are you,
20082,95677,4344,3,clutch,2025/07/04 07:42
20083,35447,3202,1,bruh,2025-07-05 10:20:17
20084,56962,8319,4,clutch,1772356873
20085,54938,6408,1,that was close,2025-07-18T06:34:32Z
20086,26738,6640,3,need backup,2025/09/10 07:07
20087,43890,290,1,clutch,2026-04-29 08:42:25
20088,47844,1356,1,omw,2025-05-28 13:39:59
20089,90060,1669,5,where are you,2026/03/26 13:18
20090,20009,2201,2,gg,2026-04-04 23:13:49
20091,78362,5793,5,gg,2025-05-17T03:06:30Z
20092,42787,8769,3,omw,2025/10/15 08:00
20093,33415,822,2,lag spike,2025-10-10 22:30:47
20094,54734,8930,2,where are you,2025-12-24T12:21:58Z
20095,30542,9657,2,lag spike,09/10/2025 02:38:16 AM
20096,9405,7466,2,need backup,2025-05-20 18:52:38
20097,59875,7140,5,bruh,2025-08-23 07:52:06
20098,30783,1351,2,lag spike,1762774649
20099,6802,3177,1,lag spike,2025-10-27T17:42:23Z
20100,51330,5148,2,that was close,1777034032
20101,70582,2450,5,,2026-04-03T01:32:45Z
20102,51433,7469,3,good round,2026/02/27 14:17
20103,5478,2109,2,bruh,2025-09-04 15:08:02
20104,24485,3722,5,need backup,2025-10-15T16:24:57Z
20105,57675,3069,2,omw,2025-09-04T07:51:26Z
20106,2063,3015,1,lag spike,1775109238
20107,64477,6965,2,that was close,1762504655
20108,16391,5452,3,where are you,2026-02-08 23:47:10
20109,78991,5789,1,need backup,2025/08/26 15:04
20110,3837,9493,4,that was close,1771068144
20111,89317,3467,4,clutch,04/28/2026 03:18:34 PM
20112,91187,9812,5,lag spike,2026-02-23 19:56:34
20113,52393,5783,2,where are you,2025/09/04 18:31
20114,51655,6550,4,good round,2026-04-07T05:47:06Z
20115,91441,3500,3,lag spike,2025/07/15 10:38
20116,89727,5230,5,need backup,2025/09/11 08:30
20117,88424,1565,2,good round,1761869877
20118,40504,586,1,bruh,11/30/2025 11:51:42 AM
20119,347,9425,1,clutch,01/02/2026 04:08:19 AM
20120,3133,4628,1,good round,2025/10/09 12:58
20121,92661,3587,3,bruh,2026-03-09 23:31:49
20122,71868,805,4,lag spike,1772936672
20123,83911,2951,2,clutch,2025/06/25 18:48
20124,17376,6290,4,nice play,02/16/2026 10:39:49 PM
20125,3687,7190,1,gg,1752322614
20126,25092,8097,4,clutch,2026/03/15 12:15
20127,81660,6543,4,good round,05/14/2025 09:46:54 PM
20128,60360,914,5,bruh,04/15/2026 10:46:34 PM
20129,16367,5602,5,gg,2025/08/19 04:42
20130,43232,5222,1,where are you,2026-04-24 01:26:04
20131,90649,6293,2,that was close,1776073322
20132,59460,5627,5,need backup,08/26/2025 09:12:55 AM
20133,68423,4056,5,that was close,2025-11-20T21:01:19Z
20134,20190,6544,3,gg,02/17/2026 05:52:06 PM
20135,51490,2512,5,bruh,2025-12-26T16:31:45Z
20136,62692,9687,3,good round,2026/03/11 20:02
20137,89509,8527,1,need backup,01/01/2026 09:17:59 AM
20138,86348,9024,3,where are you,1760787109
20139,78712,8146,3,that was close,2025/12/25 20:23
20140,36501,3535,3,good round,2025-08-04T10:37:05Z
20141,51625,2017,4,good round,2025/05/18 16:43
20142,37554,7088,4,good round,2025/12/22 10:00
20143,20066,4717,5,bruh,2026/04/07 04:50
20144,17375,1506,3,lag spike,1756657108
20145,10777,7120,4,lag spike,2025-12-20T01:02:47Z
20146,58429,712,5,good round,2025-06-04T01:52:36Z
20147,31711,811,4,where are you,1759962104
20148,98819,9583,4,that was close,2025-08-10T17:24:51Z
20149,50310,1578,3,nice play,2025-12-03 06:08:41
20150,4143,4560,3,where are you,2025-12-26 03:43:41
20151,40822,1272,3,where are you,1765077395
20152,98309,956,1,nice play,2026-04-13T21:44:02Z
20153,12572,9213,5,need backup,2026-01-29T05:19:59Z
20154,78941,9079,1,nice play,2026-01-06 20:53:28
20155,16532,7202,1,that was close,2025-08-15 21:34:37
20156,48013,5704,3,clutch,2025-11-01 01:28:05
20157,13685,1073,2,need backup,2026-02-22T16:56:45Z
20158,82954,3105,5,omw,06/10/2025 01:55:43 AM
20159,45708,856,2,that was close,1755431754
20160,62088,5279,2,good round,2026-04-01T23:13:37Z
20161,33615,1617,1,,04/16/2026 11:36:21 PM
20162,82329,92,2,clutch,1763874295
20163,21239,7261,3,gg,2025-08-30 01:47:11
20164,79364,6883,3,where are you,2026-02-05T07:02:49Z
20165,9086,9287,3,where are you,2026-03-08 07:37:42
20166,45678,4192,4,where are you,2025-10-10T14:28:36Z
20167,80656,6273,3,nice play,2025/09/28 10:08
20168,73117,433,5,clutch,1757989607
20169,42336,8730,2,nice play,04/29/2026 04:25:56 PM
20170,51591,7549,5,that was close,2025/07/13 11:26
20171,19616,3318,2,omw,2026/04/30 23:59
20172,44466,5490,3,clutch,1752466924
20173,81292,1776,4,gg,05/01/2026 03:46:03 PM
20174,67213,523,4,nice play,11/21/2025 06:43:28 PM
20175,25583,6717,4,omw,2026-04-13 12:03:59
20176,52533,503,1,,06/12/2025 12:35:43 PM
20177,41864,3674,3,good round,2025-12-17T00:52:13Z
20178,90166,8713,3,where are you,2025/12/17 16:22
20179,38442,1766,2,where are you,1749681623
20180,38674,9556,5,that was close,2025-11-03T06:15:48Z
20181,93141,4202,5,good round,2025/08/22 18:15
20182,92162,1942,3,,2025-08-17 22:55:15
20183,77572,6497,2,gg,2026-03-21T13:53:56Z
20184,28185,6263,2,bruh,07/17/2025 08:15:59 AM
20185,14870,626,2,clutch,2025-05-19T06:41:59Z
20186,58661,4560,3,that was close,2026-01-22T09:15:06Z
20187,4771,5624,5,bruh,01/29/2026 09:33:52 PM
20188,37945,9055,4,need backup,2026-04-05T03:50:03Z
20189,16204,8350,1,where are you,1753455863
20190,53841,5657,3,where are you,1747136578
20191,58525,6294,2,that was close,2025-07-11T22:33:02Z
20192,15813,2601,4,where are you,2025/05/23 12:50
20193,73820,7829,1,good round,04/10/2026 07:51:30 PM
20194,38681,7839,1,omw,
20195,79073,9927,5,where are you,07/04/2025 09:31:44 PM
20196,12264,6696,5,clutch,2025-05-09 01:39:15
20197,68776,5855,2,lag spike,2025-10-20 15:37:32
20198,83261,4990,3,lag spike,2025-09-18T19:35:36Z
20199,28778,5120,4,clutch,1772351529
20200,64648,185,4,that was close,2025-12-18 17:46:51
20201,242,9621,2,gg,2026-01-27T12:24:46Z
20202,82707,4803,5,omw,1757113042
20203,85233,483,4,omw,2026/01/12 03:22
20204,27274,8562,2,where are you,2025-07-22T04:28:36Z
20205,88120,1377,3,nice play,2025/05/29 10:00
20206,9538,2756,1,clutch,2026-01-15T10:54:28Z
20207,615,978,2,where are you,07/18/2025 08:31:16 AM
20208,83598,8111,4,nice play,1769155336
20209,46454,4956,4,gg,1759361379
20210,79973,7560,4,nice play,2025-07-15T17:53:25Z
20211,42711,297,2,that was close,2025/11/24 09:32
20212,76941,1014,2,bruh,1760126531
20213,78272,4031,4,that was close,2025-12-16 01:58:53
20214,10380,1102,5,bruh,2025/08/20 15:57
20215,25138,2978,5,that was close,2025-09-26 10:49:02
20216,42112,3284,4,,2025/08/21 18:57
20217,32210,2732,2,that was close,2025-08-18 16:10:42
20218,21145,6124,5,where are you,2025-10-03T09:20:32Z
20219,10909,7519,4,omw,2026-03-01 10:04:01
20220,75552,7054,5,omw,1774279756
20221,31282,9690,3,lag spike,2025/07/21 07:26
20222,52458,3814,1,that was close,2025-11-09 14:14:13
20223,69770,4857,4,gg,2026-02-12 13:48:33
20224,74191,8878,4,bruh,2025-07-15 20:12:50
20225,85519,7626,3,omw,2025/06/30 04:56
20226,57363,611,1,clutch,2026/03/15 16:53
20227,85887,8703,5,that was close,2025/10/18 20:45
20228,24919,2757,5,bruh,2025-09-26T21:56:01Z
20229,4001,7328,5,clutch,2025-11-03T22:39:05Z
20230,76636,6262,4,nice play,2025-05-07 16:33:51
20231,94796,4716,5,nice play,2025/10/15 01:21
20232,90826,84,5,good round,10/12/2025 03:39:06 AM
20233,96987,6925,5,,2026-05-02 18:33:32
20234,41912,1050,2,gg,2026-01-17T17:02:49Z
20235,92303,3381,5,nice play,2026-01-03T05:30:39Z
20236,26387,8952,5,good round,2026-01-20T19:42:49Z
20237,34579,2430,4,bruh,
20238,91582,7729,1,omw,2026-04-21 17:46:34
20239,88661,5258,5,bruh,1746787131
20240,95822,8017,5,good round,2026/02/24 14:17
20241,83298,9859,4,omw,1749894398
20242,96025,6979,2,bruh,2025/09/10 12:06
20243,58627,8588,5,omw,1754443415
20244,25658,380,5,need backup,2025-05-31T02:27:52Z
20245,14443,8063,4,gg,2025-07-26 14:21:00
20246,51813,3783,2,gg,2026-04-01 14:03:10
20247,89584,2270,4,omw,08/30/2025 07:12:08 PM
20248,42454,5452,4,lag spike,06/18/2025 04:14:25 AM
20249,35659,226,4,bruh,1750718389
20250,41442,1012,4,need backup,2025-05-09T05:48:31Z
20251,58129,6482,2,gg,1777020285
20252,45371,8084,5,good round,1750413279
20253,57297,9309,3,where are you,2026-01-23 13:58:10
20254,28528,4052,5,where are you,2025-08-13 18:26:49
20255,78959,176,3,good round,2025-06-30T12:08:46Z
20256,71277,1794,3,gg,2026/01/16 15:58
20257,68837,8356,3,nice play,2026-02-04 07:45:15
20258,10968,9409,5,where are you,1759468815
20259,47341,701,5,gg,2025-11-20 18:38:57
20260,60404,1586,4,that was close,1757906634
20261,24291,9843,2,that was close,12/18/2025 11:24:26 AM
20262,53942,6839,2,nice play,1759683786
20263,87572,1613,1,need backup,01/22/2026 09:49:24 PM
20264,60665,6674,1,,2025-08-25 04:13:22
20265,90008,943,4,bruh,01/11/2026 09:11:34 AM
20266,86802,486,1,where are you,2025-12-04T08:42:48Z
20267,97738,2214,2,that was close,2025/05/27 03:53
20268,91156,6222,3,that was close,2025-09-07 14:55:50
20269,37415,6018,4,,2025-08-07 12:26:04
20270,89476,325,3,that was close,2026-04-26 03:52:29
20271,66219,6922,4,clutch,2025-06-12T21:22:25Z
20272,93148,3674,3,omw,06/02/2025 05:12:55 AM
20273,70339,3114,5,gg,07/09/2025 12:49:56 PM
20274,66385,308,4,clutch,2025-06-11 11:43:31
20275,44098,4492,2,omw,05/12/2025 10:40:53 AM
20276,53142,2926,4,clutch,08/03/2025 07:34:14 AM
20277,91779,6393,5,clutch,1767437954
20278,78775,1894,4,lag spike,2025/12/06 16:36
20279,69583,7996,3,where are you,10/14/2025 05:12:07 AM
20280,82580,4864,1,where are you,2025/06/19 10:17
20281,55706,7652,3,nice play,2026-01-08T12:00:52Z
20282,24258,9820,3,gg,2025-08-04 05:04:31
20283,5594,8616,3,where are you,2025/05/20 23:13
20284,99834,2009,5,nice play,
20285,89801,1281,1,bruh,2025/05/07 04:00
20286,47210,8048,5,need backup,2025-09-28 06:55:51
20287,54928,4312,5,omw,1758619066
20288,14358,1505,1,lag spike,2025/12/07 21:32
20289,71792,7147,3,where are you,2026-03-16T00:34:08Z
20290,33403,8924,3,nice play,2026/01/12 01:43
20291,70907,4161,1,gg,11/05/2025 11:33:23 PM
20292,6856,7134,4,need backup,2025-08-08T05:29:08Z
20293,85695,1459,3,need backup,2025-11-23 02:07:52
20294,12035,562,5,clutch,
20295,54874,9939,2,clutch,2025-11-29T09:20:05Z
20296,27000,5945,5,that was close,2025/09/23 23:37
20297,74861,7871,2,that was close,2025-11-27T14:40:35Z
20298,14167,988,4,lag spike,1769174313
20299,65143,1947,2,lag spike,07/09/2025 06:05:09 AM
20300,40506,7466,1,good round,2026-01-11 12:14:41
20301,91202,7995,5,good round,2025-08-08 14:55:10
20302,99906,1209,1,need backup,2025-12-11 23:08:15
20303,50357,8948,4,nice play,2025-05-28 02:10:04
20304,67858,355,3,lag spike,2025-06-25T09:53:04Z
20305,73158,9881,3,clutch,2025-08-23T18:43:06Z
20306,98568,4616,2,need backup,2025-06-17T00:06:37Z
20307,83290,7868,5,that was close,2026-02-12T20:40:03Z
20308,50630,7698,5,good round,06/07/2025 04:44:56 AM
20309,94111,3967,1,omw,2025-09-04T14:19:52Z
20310,92418,835,4,gg,2025-05-07 12:54:30
20311,48644,522,4,omw,2025-10-04 21:28:35
20312,34955,8934,2,bruh,2026-01-18 18:11:28
20313,94782,4739,3,need backup,1755662021
20314,28513,7584,1,that was close,2025-10-05 18:24:49
20315,56484,9193,2,where are you,2025-05-31 19:42:05
20316,76178,3495,2,bruh,2026-03-17 19:25:28
20317,4606,6204,1,that was close,2025-07-14T22:35:36Z
20318,48153,3117,2,omw,2025/07/10 01:56
20319,19536,9286,5,nice play,2025/11/09 13:00
20320,12236,8119,4,good round,2025/12/30 02:53
20321,39562,1557,3,need backup,2025/06/08 01:00
20322,78535,7909,1,gg,2026/01/27 19:21
20323,59127,203,4,where are you,2026-04-03T01:28:26Z
20324,83815,8029,4,nice play,1752548903
20325,24819,3102,1,nice play,2025-12-18T14:30:54Z
20326,63119,8517,3,omw,2025-12-14 03:29:09
20327,17316,7633,4,gg,2025-12-15T16:41:27Z
20328,44004,1179,4,nice play,2025-07-24T19:17:30Z
20329,11868,1489,5,omw,2026-02-05T13:38:37Z
20330,85986,323,4,that was close,2026-01-01T03:29:20Z
20331,90611,5187,5,omw,2025-05-17 18:44:27
20332,28965,4288,1,need backup,2025-09-15 14:43:00
20333,29389,8332,1,where are you,1768256216
20334,58173,6237,1,need backup,1777467349
20335,69334,5903,5,where are you,2025-09-04T04:00:45Z
20336,82669,8216,5,need backup,1768243693
20337,32460,6377,2,good round,1764489071
20338,1007,1710,1,need backup,2025-07-03T23:39:49Z
20339,32587,8544,4,omw,2026-02-11 16:05:20
20340,44050,2001,5,clutch,2025/10/04 17:45
20341,45062,4937,2,omw,2025/10/03 22:57
20342,95126,242,2,lag spike,2025-09-05T15:21:54Z
20343,88674,8129,4,lag spike,2025/12/03 05:14
20344,84300,1161,3,bruh,2025/07/11 07:52
20345,45013,7305,1,bruh,2026/03/03 01:48
20346,7487,752,4,where are you,2026/01/19 03:12
20347,84833,8176,3,where are you,2025/09/04 18:02
20348,92575,4563,5,nice play,1767980103
20349,35868,4646,3,good round,2026/04/04 07:54
20350,12529,1661,5,need backup,2025-12-01 20:09:49
20351,14054,4127,1,good round,2025-11-26 19:10:22
20352,95609,6063,5,nice play,2026-04-20 13:08:01
20353,72390,2683,1,nice play,2025-10-05T07:39:14Z
20354,85249,3110,1,good round,1753911159
20355,53754,1026,1,nice play,2026/01/03 11:10
20356,54431,6763,3,where are you,
20357,7530,6627,3,nice play,2026-03-25T14:09:51Z
20358,24661,4571,4,where are you,10/22/2025 03:08:06 PM
20359,41710,1165,1,that was close,2026-04-12 13:19:41
20360,6723,8729,2,that was close,2025-07-05 14:01:50
20361,99867,8258,3,,01/29/2026 12:05:56 PM
20362,44614,1172,1,good round,1751038100
20363,16973,7759,5,where are you,2026-04-16 11:38:55
20364,27943,473,5,bruh,2025/06/11 14:05
20365,31669,9134,3,good round,12/31/2025 04:28:40 AM
20366,63986,9605,4,that was close,01/24/2026 05:47:17 PM
20367,12806,862,4,nice play,05/17/2025 09:56:22 PM
20368,90000,986,3,that was close,03/30/2026 08:37:19 PM
20369,27925,2259,5,omw,1778016011
20370,74181,1207,2,clutch,1755238222
20371,98491,455,1,bruh,2025/10/18 05:36
20372,80057,9975,3,nice play,2025/10/10 04:48
20373,90456,8212,2,clutch,1769824295
20374,57188,1414,4,,2025/11/02 20:34
20375,93091,5085,3,lag spike,12/16/2025 02:44:26 AM
20376,51982,2113,1,gg,1774306529
20377,13566,7044,4,bruh,2025/12/23 10:19
20378,14208,3523,2,clutch,2026-03-24 18:20:18
20379,3614,723,5,that was close,2026-02-07T18:05:32Z
20380,71536,6993,4,lag spike,2026-04-03T18:56:27Z
20381,34496,1259,1,omw,2025-07-07 00:35:48
20382,68422,3537,5,bruh,03/11/2026 10:24:16 AM
20383,59951,8595,2,clutch,2026-03-13 21:42:48
20384,77275,7890,1,gg,11/12/2025 12:00:40 PM
20385,50637,7184,3,gg,1751464623
20386,72950,4300,5,nice play,2025-10-06T22:28:03Z
20387,56652,5202,2,that was close,07/18/2025 04:17:32 PM
20388,29294,6149,4,gg,2025-06-09 00:39:50
20389,70213,8274,4,omw,08/27/2025 07:50:37 AM
20390,55574,1537,1,bruh,2026-04-04T03:32:44Z
20391,88987,8942,2,omw,12/12/2025 01:09:50 PM
20392,53683,2026,3,bruh,2026-01-30 18:17:58
20393,42236,5337,4,gg,1748071074
20394,43541,6161,3,lag spike,10/13/2025 07:25:17 AM
20395,68472,2623,3,gg,2025-08-31 00:59:43
20396,88488,913,2,omw,2025-09-09 02:10:15
20397,70799,6208,1,good round,1753719938
20398,89227,693,4,omw,2026-02-15T23:02:51Z
20399,31823,9217,1,that was close,2025-10-21T23:43:35Z
20400,87518,9695,3,omw,2025-07-16T12:41:38Z
20401,24800,2644,2,omw,2026-04-22T13:10:38Z
20402,39255,5934,2,gg,1777348238
20403,39867,7164,5,omw,1760699273
20404,13580,2731,5,bruh,2025/11/14 20:33
20405,40828,5889,1,clutch,2026-03-22 04:58:55
20406,59502,2204,1,gg,1751613643
20407,1431,1729,4,need backup,2026-04-18T09:20:27Z
20408,31799,4603,3,good round,
20409,23682,7541,1,nice play,
20410,53844,1046,3,clutch,2025/11/05 11:51
20411,1256,5773,3,bruh,2025/10/24 19:13
20412,93996,9976,4,where are you,2025-05-07 01:20:03
20413,93979,3942,4,nice play,2026/04/16 23:53
20414,58066,2586,1,gg,2025/10/14 04:20
20415,15761,6893,1,bruh,2025-11-01T20:00:45Z
